district,latitude,longitude,rainfall_mm,soil_moisture_pct,slope_angle_deg,historical_landslides,risk_label
Agartala,23.86180959331375,91.28419427501431,165.0,40.7,30.0,2,Moderate
Agartala,23.810837275198427,91.29525134329349,160.8,42.3,32.3,2,Moderate
Agartala,23.799137616592127,91.28321063284648,159.2,60.7,29.3,0,Moderate
Agartala,23.827441520869314,91.28570507208647,38.0,46.6,11.0,3,Low
Agartala,23.844202541875013,91.29300656951924,66.1,53.1,9.8,3,Low
Agartala,23.813040462032518,91.28867812963321,66.4,45.5,30.3,1,Low
Agartala,23.84315373923363,91.26015410252957,116.8,28.2,24.9,1,Low
Agartala,23.78408229253387,91.27617881659242,89.0,43.0,27.5,3,Moderate
Agartala,23.8234590139945,91.30170373763788,165.9,48.5,32.2,2,Moderate
Agartala,23.839047287322703,91.28274640649857,246.9,20.7,7.8,3,Moderate
Agartala,23.81710482310546,91.2834383803119,107.2,43.5,45.5,0,Moderate
Agartala,23.854563393969094,91.2806662356896,321.6,58.3,32.3,3,High
Agartala,23.837510948968017,91.24207147592989,110.9,36.2,47.8,1,Moderate
Agartala,23.81327439886194,91.28269414956743,118.8,69.5,44.3,3,Moderate
Agartala,23.833752733636512,91.28773363468324,247.0,43.9,24.0,0,Moderate
Agartala,23.81294571415431,91.29065597585013,219.9,70.5,31.9,6,High
Agartala,23.813661614676906,91.30994664591347,243.6,49.5,30.1,1,High
Agartala,23.840382328523365,91.27607091769954,167.1,36.7,41.1,2,Moderate
Agartala,23.823695909880794,91.28691428221106,43.1,58.9,33.7,2,Moderate
Agartala,23.85736383537404,91.27284538968007,51.3,49.9,18.1,0,Low
Agartala,23.83334762917998,91.27880607018328,237.4,41.7,43.0,1,Moderate
Agartala,23.873747866566287,91.27997202693733,23.0,62.8,32.6,2,Low
Agartala,23.825590383721984,91.29095676766728,91.2,67.9,29.6,1,Moderate
Agartala,23.83440240665855,91.28641526477873,67.4,56.7,17.8,1,Low
Agartala,23.83245398941747,91.30710093886917,171.1,41.6,32.8,2,Moderate
Agartala,23.84799337249383,91.31786709398112,187.0,73.4,44.6,1,Moderate
Agartala,23.847247160933886,91.27193527266444,96.2,54.8,22.3,1,Moderate
Agartala,23.83670525459822,91.29796969041558,178.4,48.9,35.9,0,Moderate
Agartala,23.839647943552887,91.25049258420607,205.9,48.2,31.9,2,Moderate
Agartala,23.843865786066214,91.29513318121097,117.8,36.5,20.6,1,Low
Agartala,23.804857484694466,91.27060866395821,68.1,53.6,20.8,2,Low
Agartala,23.8513199235945,91.2749175962291,309.4,28.3,25.4,1,Moderate
Agartala,23.813249199651587,91.26830880343591,68.7,41.3,38.2,2,Moderate
Agartala,23.85955162834086,91.29840839512934,114.4,65.4,34.0,2,Moderate
Agartala,23.81599034702631,91.2892973522039,172.6,41.7,25.3,3,Moderate
Agartala,23.82558967413489,91.24010655103369,47.4,44.8,27.3,1,Low
Agartala,23.82741501375841,91.26610217962622,50.8,77.8,22.0,4,Low
Agartala,23.821405690763296,91.27812976357593,185.2,50.7,28.3,1,Moderate
Agartala,23.845692097763255,91.2773308748069,139.9,60.9,21.1,1,Moderate
Agartala,23.811279222745313,91.31485809567924,35.0,44.0,25.5,0,Low
Agartala,23.804645606703243,91.296441014566,70.6,51.1,31.8,2,Low
Agartala,23.833063902633867,91.27156026707759,150.6,43.2,48.2,0,Moderate
Agartala,23.82170111958052,91.23579947416967,268.9,42.5,26.2,1,Moderate
Agartala,23.797059528383706,91.25335680972711,124.1,63.6,22.6,1,Moderate
Agartala,23.838719217754498,91.31693169692267,53.9,77.7,27.9,0,Low
Agartala,23.837728841692577,91.28777078279646,104.0,68.3,21.8,2,Moderate
Agartala,23.83060160923691,91.26041609894465,195.7,50.2,25.5,1,Moderate
Agartala,23.835272246839498,91.28316678145629,11.8,36.8,28.9,0,Low
Agartala,23.845011237958097,91.26273171860058,76.6,44.7,36.5,1,Moderate
Agartala,23.841900087616015,91.27778431013813,241.5,64.7,27.5,3,High
Agartala,23.86133886118323,91.24925921690739,118.9,62.3,39.7,1,Moderate
Agartala,23.830983237105677,91.28296748168685,18.7,46.1,24.0,3,Low
Agartala,23.83425516810348,91.27797244993411,143.0,26.4,27.4,1,Moderate
Agartala,23.858982716483002,91.28117953605448,100.8,49.7,31.5,0,Low
Agartala,23.84581218135946,91.27893527181675,31.7,50.5,34.7,2,Low
Agartala,23.867588216533967,91.28212240793373,95.8,47.7,40.8,4,Moderate
Agartala,23.842528730763508,91.30131642296078,69.0,59.3,31.0,0,Moderate
Agartala,23.7965806193505,91.28315516351643,120.9,48.7,27.4,0,Moderate
Agartala,23.846602054615865,91.27475483645436,152.5,56.1,34.6,3,Moderate
Agartala,23.84067200907755,91.30496445048183,89.8,59.6,36.7,3,Moderate
Agartala,23.81513536032995,91.2845614549919,119.6,47.4,24.3,3,Moderate
Agartala,23.838236225447748,91.3084832203391,48.3,59.8,35.9,4,Moderate
Agartala,23.818496554558276,91.26027594421272,58.3,50.2,27.0,4,Low
Agartala,23.810164648906305,91.29152368310595,36.9,54.5,43.5,0,Moderate
Agartala,23.81421655841652,91.28705308928298,85.1,46.6,27.3,1,Low
Agartala,23.842649410561837,91.26778418162934,95.3,44.5,28.7,7,Moderate
Agartala,23.842380298766127,91.29403198068292,92.5,54.1,7.5,2,Low
Agartala,23.86000866559059,91.27053115887989,74.0,56.9,19.7,2,Low
Agartala,23.81782279593307,91.25028975782031,197.3,34.4,33.9,1,Moderate
Agartala,23.818518473328666,91.26817669478446,192.5,43.7,36.5,4,Moderate
Agartala,23.819234923706997,91.28002182908648,132.3,54.6,28.2,2,Moderate
Agartala,23.836853925087173,91.303862205289,242.4,38.5,33.5,4,Moderate
Agartala,23.83355930484929,91.27426999567913,85.9,48.8,33.2,2,Moderate
Agartala,23.86626293516652,91.2847619525645,34.0,66.4,22.5,3,Moderate
Agartala,23.811788243586566,91.30813003318362,153.6,60.1,33.0,2,Moderate
Agartala,23.825787829652217,91.27580924402844,76.3,49.1,16.1,0,Low
Agartala,23.835439823122336,91.27684818510711,50.8,55.4,27.9,0,Low
Agartala,23.82165684850416,91.28214788194022,218.2,50.3,26.5,2,Moderate
Agartala,23.811496648971023,91.29508468838603,99.0,60.4,31.5,0,Moderate
Agartala,23.824301336570382,91.28437668214394,294.0,37.6,39.0,0,High
Agartala,23.78905733174651,91.27046207823643,67.7,49.3,31.3,0,Moderate
Agartala,23.834329579058693,91.28428414744683,215.8,50.3,33.6,1,Moderate
Agartala,23.829471422136397,91.30958773861032,296.8,40.6,28.7,1,High
Agartala,23.807926177364074,91.29384077225916,62.9,44.6,24.4,1,Low
Agartala,23.821440579781864,91.26144422871477,117.5,43.8,11.8,1,Low
Agartala,23.842280829935053,91.28035976058766,363.1,62.4,34.7,5,Severe
Agartala,23.81568752017454,91.2811537591615,106.3,44.9,20.2,0,Low
Agartala,23.866463609161382,91.30595853730672,40.4,45.9,20.8,5,Low
Agartala,23.816632814767488,91.2971103126803,61.5,54.0,30.3,2,Moderate
Agartala,23.83802762015691,91.31402074721865,38.0,50.7,18.1,1,Low
Agartala,23.842063170434233,91.30354102008471,96.2,54.5,26.5,7,Moderate
Agartala,23.797858654326042,91.31312198903701,99.1,58.1,43.2,1,Moderate
Agartala,23.85792422252155,91.25452197089042,39.9,48.1,36.2,0,Moderate
Agartala,23.81853735132224,91.24856715578161,248.1,49.0,36.5,0,Moderate
Agartala,23.827250825499313,91.29180860566002,78.3,35.7,45.5,0,Moderate
Agartala,23.8549539515437,91.27727964504803,151.7,38.1,21.3,2,Moderate
Agartala,23.834741713852935,91.30404781151836,40.3,54.0,30.9,2,Low
Agartala,23.819990195738075,91.2681305768315,18.4,57.4,15.0,4,Low
Agartala,23.810744090539636,91.31633487341577,76.1,70.1,30.2,4,Moderate
Agartala,23.85464578484708,91.24168958055337,55.2,70.4,32.2,1,Moderate
Agartala,23.820221670607715,91.28267028047068,177.7,50.9,26.5,2,Moderate
Agartala,23.87239877596062,91.29130341864453,63.4,27.9,35.0,1,Low
Agartala,23.87986711507145,91.28617679270397,10.8,45.8,20.1,2,Low
Agartala,23.766493330476084,91.32904178654506,215.5,38.1,39.0,0,Moderate
Gangtok,27.35348837448423,88.6311757455392,141.1,52.9,33.3,3,Moderate
Gangtok,27.330788252865045,88.59052296911965,39.7,64.3,43.3,3,Moderate
Gangtok,27.329577836009115,88.59438688732979,265.0,51.4,44.2,4,High
Gangtok,27.360841506128253,88.57759200326439,270.2,57.4,32.6,2,Moderate
Gangtok,27.336323983424215,88.65624401534784,89.8,68.3,46.5,3,Moderate
Gangtok,27.347202954658595,88.61103043080483,100.7,72.9,52.7,4,High
Gangtok,27.338142143364106,88.63212990798506,249.3,53.6,43.6,7,Moderate
Gangtok,27.336209697443532,88.61860230669078,124.5,44.2,31.4,7,Moderate
Gangtok,27.35450315434513,88.63579732213009,46.3,65.0,49.3,6,Moderate
Gangtok,27.33087653656505,88.62366702466011,152.1,57.3,22.7,5,Moderate
Gangtok,27.30747208811034,88.58355859708617,221.2,53.6,36.4,1,High
Gangtok,27.343891849521487,88.60355656704303,284.8,62.1,41.7,1,High
Gangtok,27.29749452910973,88.60732359033898,121.8,45.8,42.6,6,Moderate
Gangtok,27.32420096246329,88.58844179985904,174.4,56.1,25.7,2,Moderate
Gangtok,27.345089199920068,88.6289278803994,370.8,75.5,36.7,5,High
Gangtok,27.344205140471608,88.59777419618011,197.1,73.5,48.8,5,High
Gangtok,27.352320520227774,88.61310299898784,151.7,73.7,55.8,4,Moderate
Gangtok,27.347823114759244,88.62991861557191,283.2,64.6,27.6,3,High
Gangtok,27.35734346913014,88.6039041834159,118.7,54.6,35.3,1,Moderate
Gangtok,27.350249572682745,88.60390254713765,242.5,82.5,46.5,5,High
Gangtok,27.33590067417658,88.5841915999294,409.5,74.2,44.8,3,Severe
Gangtok,27.34796246217421,88.59358375094483,286.1,57.6,26.8,1,Moderate
Gangtok,27.365202506704502,88.58625012059592,74.2,55.8,38.9,0,Low
Gangtok,27.331732110339438,88.56860331264835,367.4,49.2,44.1,3,Severe
Gangtok,27.33612407198109,88.56196476950085,712.6,62.2,49.5,2,Severe
Gangtok,27.337191623343337,88.64533492244104,116.5,73.9,50.3,4,Moderate
Gangtok,27.32393233638618,88.58096763599511,254.7,57.8,39.9,2,High
Gangtok,27.376999996808205,88.59533526132832,116.2,84.6,29.3,5,High
Gangtok,27.348703942836924,88.60651123710939,103.5,53.9,42.3,2,Moderate
Gangtok,27.316806632877956,88.61721280450033,44.4,74.4,50.4,3,Moderate
Gangtok,27.355926842443463,88.60015543223557,39.7,60.2,41.5,4,Low
Gangtok,27.3212178171794,88.60342429669707,294.5,75.0,38.9,4,High
Gangtok,27.325360594178772,88.57774794927776,107.2,63.6,49.5,1,Moderate
Gangtok,27.355299472846934,88.62542487343231,81.9,78.8,37.4,3,Moderate
Gangtok,27.34275739352996,88.62439182965139,66.7,61.6,36.5,1,Low
Gangtok,27.340783529383472,88.62130666845113,103.1,70.4,44.0,1,Moderate
Gangtok,27.3189791011966,88.63094388360213,101.1,70.6,52.7,2,Moderate
Gangtok,27.33839116369042,88.62030267553445,124.1,48.0,37.5,3,Moderate
Gangtok,27.319702993955673,88.60200160920888,141.7,72.5,39.0,1,Moderate
Gangtok,27.339328080908015,88.63011052582463,102.3,49.2,20.2,3,Low
Gangtok,27.33116590917449,88.61288643772146,64.2,72.2,41.7,4,Moderate
Gangtok,27.30495807713421,88.62733333466167,160.9,46.8,48.7,3,High
Gangtok,27.3037966824002,88.60085044578433,18.5,59.9,40.1,3,Moderate
Gangtok,27.312444064955216,88.63647384634656,142.5,48.5,42.8,4,Moderate
Gangtok,27.351108799986335,88.59991207088075,28.7,75.4,44.8,1,Moderate
Gangtok,27.35225563121192,88.58146950491569,380.8,66.3,32.7,1,High
Gangtok,27.32593317631712,88.60299736488722,453.3,42.5,44.7,0,Severe
Gangtok,27.340518304510542,88.60313589418736,193.9,73.9,37.9,2,Moderate
Gangtok,27.32833098004199,88.58689372508098,281.0,66.0,42.4,5,High
Gangtok,27.338079042965962,88.61160766730771,36.5,65.9,46.9,1,Moderate
Gangtok,27.322104051853024,88.59627789575342,204.7,79.6,31.2,3,High
Gangtok,27.34861225160299,88.60705645771255,438.4,50.5,36.0,4,Severe
Gangtok,27.331315081844572,88.60143756847428,89.4,65.5,44.1,4,Moderate
Gangtok,27.328018373779646,88.57856034811311,95.7,60.9,46.1,3,Moderate
Gangtok,27.34642651915293,88.61862849456782,211.4,62.8,39.1,7,High
Gangtok,27.346188521542707,88.63988493884753,171.9,69.4,39.9,6,Moderate
Gangtok,27.34506256673073,88.60495639447772,55.1,58.2,49.6,2,Moderate
Gangtok,27.344268251597057,88.62769276441288,177.9,63.7,33.7,1,Moderate
Gangtok,27.31632607332786,88.61778602702283,149.3,71.5,58.1,6,High
Gangtok,27.360257133545886,88.58356433802747,213.9,78.4,37.0,4,High
Gangtok,27.335100371530057,88.60719508956583,111.5,63.5,49.7,5,Moderate
Gangtok,27.36588893365076,88.61552087267492,129.9,75.0,38.8,5,High
Gangtok,27.340254156200317,88.56909877802629,67.4,78.6,40.0,4,Moderate
Gangtok,27.349276878458802,88.61093196036273,213.6,41.3,21.6,4,Moderate
Gangtok,27.29780490615134,88.58869561315872,246.5,65.3,15.2,0,Moderate
Gangtok,27.351624716568605,88.61344726807032,168.4,66.2,35.0,3,Moderate
Gangtok,27.32457662967053,88.57761339533154,572.7,69.4,34.4,3,Severe
Gangtok,27.33168590999101,88.60210625909951,49.2,88.6,27.7,1,Moderate
Gangtok,27.321866143511574,88.60248854334216,262.2,55.7,48.4,3,High
Gangtok,27.33982767115833,88.57992712851545,35.9,50.4,45.8,2,Moderate
Gangtok,27.342320789852742,88.60917357676475,56.3,44.1,54.5,3,Moderate
Gangtok,27.31631028844809,88.61276246834386,156.5,77.9,49.2,1,High
Gangtok,27.331873301290884,88.60685505092346,193.4,80.0,33.8,6,High
Gangtok,27.314117439521954,88.62564073660272,69.2,54.0,47.7,3,Moderate
Gangtok,27.36323056465099,88.58982505518561,102.5,62.8,40.2,5,Moderate
Gangtok,27.38980071046807,88.63666469863162,92.3,57.3,31.9,3,Moderate
Gangtok,27.371993366317334,88.61090646583382,98.4,54.8,40.9,3,Moderate
Gangtok,27.329018714282793,88.60861349450562,87.5,65.9,47.0,3,Moderate
Gangtok,27.347342873843903,88.60152553151835,119.5,75.2,48.8,1,High
Gangtok,27.324629964500055,88.61403011361955,215.5,57.0,41.0,1,High
Gangtok,27.327271365925657,88.6304693034677,41.1,71.1,44.7,4,Moderate
Gangtok,27.318547214963324,88.5917518930884,257.3,53.5,38.5,4,High
Gangtok,27.3232383055033,88.64546850668265,60.7,45.5,63.0,4,Moderate
Gangtok,27.36492193386931,88.5851727384923,104.1,87.3,42.9,5,High
Gangtok,27.339476374270568,88.62038689788814,113.9,78.1,50.0,3,Moderate
Gangtok,27.325608771850703,88.6179056460884,30.2,64.1,32.6,4,Moderate
Gangtok,27.292715919571823,88.60847648090032,41.5,71.3,28.2,5,Moderate
Gangtok,27.33449580940732,88.57135153259195,60.7,62.9,31.7,0,Low
Gangtok,27.362014654242415,88.54034200095005,151.3,44.1,36.4,2,Moderate
Gangtok,27.29449092496992,88.6260531827393,106.5,39.6,30.4,5,Moderate
Gangtok,27.339821700270807,88.57897053117817,109.4,67.6,44.6,4,Moderate
Gangtok,27.33444869858457,88.59319719401431,87.0,47.9,48.7,5,Moderate
Gangtok,27.354466510482908,88.60725218892607,284.9,35.2,43.5,3,Moderate
Gangtok,27.33881036407246,88.63118913957528,90.8,55.1,39.0,3,Moderate
Gangtok,27.331723472581128,88.62253210319453,164.3,68.7,37.4,2,High
Gangtok,27.34753993126739,88.62934109184704,63.2,64.6,38.3,4,Low
Gangtok,27.34848708517637,88.59558689211275,77.3,71.5,38.8,4,Moderate
Gangtok,27.346616429728645,88.60429233638708,207.9,64.5,30.1,4,Moderate
Gangtok,27.343521421489637,88.62623382439989,124.6,53.5,27.4,1,Low
Gangtok,27.299932429865358,88.59172569468915,226.4,73.0,47.2,5,High
Gangtok,27.315513090724682,88.61383971513102,76.5,62.6,21.7,3,Moderate
Gangtok,27.34477494703348,88.61303191919832,122.1,77.5,41.9,1,Moderate
Gangtok,27.322187975186242,88.62997801863148,78.3,72.4,41.7,2,Moderate
Gangtok,27.32582205811536,88.58201549983289,48.1,65.9,51.9,2,Moderate
Gangtok,27.35458390199971,88.62281811977968,32.9,61.9,40.7,5,Moderate
Gangtok,27.340023345129342,88.60146214498334,191.4,74.4,44.8,2,High
Gangtok,27.345164764980012,88.60781862217158,280.6,54.7,35.9,5,High
Gangtok,27.357648125649387,88.63614888057509,3.7,71.2,32.2,2,Low
Gangtok,27.335027452807527,88.6257883491624,230.0,66.5,50.6,3,High
Gangtok,27.351024195520353,88.60070625654492,107.2,58.7,47.1,4,Moderate
Gangtok,27.314361686474093,88.64074615456734,137.8,62.9,38.4,3,Moderate
Gangtok,27.3225652413627,88.62097994064804,108.4,68.2,34.8,2,Moderate
Gangtok,27.314973202015796,88.56017110286145,95.3,64.9,43.0,2,Moderate
Gangtok,27.34779749833354,88.61934242007753,187.7,66.4,37.8,2,Moderate
Gangtok,27.368692705667765,88.63787204212876,62.3,60.4,38.8,3,Moderate
Gangtok,27.31126074430026,88.6414953301176,80.7,57.6,36.8,7,Moderate
Gangtok,27.366315836676115,88.60791729994109,25.6,62.7,30.4,4,Low
Gangtok,27.338820486574267,88.6237873069278,403.8,46.5,41.0,1,Severe
Gangtok,27.318824243690727,88.58762118713335,228.7,77.2,55.1,5,High
Gangtok,27.337441780643516,88.63402012972728,152.6,69.7,48.3,7,Moderate
Gangtok,27.31441200453558,88.60087412694661,48.9,64.8,44.2,3,Moderate
Gangtok,27.326446540453663,88.62686637189118,109.3,59.1,38.6,1,Moderate
Gangtok,27.313152428137293,88.590899136837,72.7,87.7,39.4,5,Moderate
Gangtok,27.30456284954289,88.60260717270837,72.1,47.1,45.1,5,Moderate
Gangtok,27.32758894475195,88.6105185141313,297.4,52.4,37.6,1,High
Gangtok,27.327890962546213,88.63414275989693,174.1,64.0,43.8,2,Moderate
Gangtok,27.28990815924217,88.62504205931663,267.8,65.8,51.1,3,High
Gangtok,27.314491715783777,88.59792795526103,65.5,48.9,43.2,1,Moderate
Gangtok,27.339275923839708,88.58938934660189,249.3,81.3,37.6,6,High
Gangtok,27.3555820114382,88.62473627187141,266.4,54.8,47.5,0,High
Gangtok,27.363273304215777,88.59864312218465,68.0,70.1,50.8,2,Moderate
Gangtok,27.339473330807373,88.60785460787233,255.2,55.7,24.7,3,High
Gangtok,27.320827312728152,88.62536284511778,256.0,43.5,49.1,4,High
Gangtok,27.307828855541043,88.61623353372138,82.8,67.3,38.5,2,Moderate
Gangtok,27.34146350381341,88.62599218222844,185.0,74.6,40.3,2,High
Gangtok,27.322520951100525,88.62056987045422,35.1,82.2,46.1,3,Moderate
Gangtok,27.32912445910173,88.63997487507966,238.2,64.4,41.3,4,High
Gangtok,27.33993435769626,88.5924433437413,314.4,78.6,45.6,4,Severe
Gangtok,27.321928914819708,88.62018605168277,111.5,40.3,49.4,3,Moderate
Gangtok,27.328245978248898,88.60690059497648,135.7,79.4,38.8,3,Moderate
Gangtok,27.343902954320708,88.6249796535824,202.8,53.7,37.8,4,High
Gangtok,27.330481328708323,88.60509052852245,75.8,51.1,31.7,4,Moderate
Gangtok,27.35469464249264,88.5930723911271,78.5,78.0,37.7,6,Moderate
Gangtok,27.331175258225773,88.62887824543414,351.8,72.7,52.1,6,Severe
Gangtok,27.326663423665202,88.59025237290619,273.5,99.4,38.6,5,Severe
Gangtok,27.36015263347358,88.63638673241789,231.6,49.5,35.0,5,High
Gangtok,27.332064392501568,88.59570140866221,48.0,68.3,31.6,2,Low
Gangtok,27.365755539288457,88.60108989391807,116.0,75.8,32.8,1,Moderate
Gangtok,27.329096181875425,88.62466180596525,371.4,81.2,47.7,2,Severe
Gangtok,27.30760291150089,88.62181286212964,271.0,54.7,52.5,2,High
Along,28.152300365245697,94.78883219125095,78.5,29.1,17.1,3,Low
Along,28.179964368414808,94.81104523651626,253.4,82.1,43.4,4,High
Along,28.18136496945126,94.82600619091578,22.2,62.2,27.9,2,Low
Along,28.126040529035254,94.82779736409356,122.4,58.5,32.3,0,Moderate
Along,28.189478716419558,94.78005416977804,77.6,79.2,50.2,4,Moderate
Along,28.16151063800024,94.77002350442186,181.7,64.1,44.1,4,High
Along,28.1594886653642,94.77576446161589,89.9,72.1,39.1,4,Moderate
Along,28.17167476459457,94.79466068107632,171.7,62.4,35.2,4,Moderate
Along,28.143590079157423,94.74859704902839,33.8,79.3,40.7,1,Moderate
Along,28.178023547815403,94.81933766833511,236.3,62.5,31.6,0,High
Along,28.142669292105214,94.77326555831706,148.3,75.8,41.6,2,Moderate
Along,28.160102322296794,94.80567975639424,161.9,57.6,46.1,3,High
Along,28.210865008579937,94.78573535978751,21.9,61.5,41.0,4,Moderate
Along,28.161720576830977,94.7803740247349,64.9,60.1,25.9,2,Moderate
Along,28.137649491073752,94.78385645097575,74.2,32.9,40.2,4,Low
Along,28.180661669298352,94.74490956743203,216.5,66.0,45.4,7,High
Along,28.150573375622407,94.81517512385312,140.9,57.5,49.0,4,Moderate
Along,28.17504606923007,94.7934837643502,116.8,66.7,12.1,3,Moderate
Along,28.167517134426276,94.83399639275905,297.6,68.9,31.1,4,High
Along,28.199392110235223,94.79606377753804,142.7,48.3,41.1,1,Moderate
Along,28.171604294094085,94.78326755300677,35.5,54.5,42.5,1,Moderate
Along,28.153136819139057,94.81354366286233,364.0,57.8,42.9,2,High
Along,28.172949699963944,94.7644243654017,171.9,78.1,46.0,6,High
Along,28.147567527357843,94.79288645305503,89.6,88.6,55.6,0,Moderate
Along,28.21433964738817,94.80454934535761,98.2,85.9,27.1,2,Moderate
Along,28.190939081053294,94.78548331391725,186.4,43.2,39.5,4,Moderate
Along,28.157431833310028,94.80223953532162,77.5,63.6,34.2,2,Moderate
Along,28.209283117248198,94.8029261194908,146.6,34.1,41.6,4,Moderate
Along,28.16687075230358,94.83219083314077,61.9,63.8,37.2,3,Moderate
Along,28.162321554531758,94.7937917792348,96.3,73.7,30.9,3,Moderate
Along,28.215208251836078,94.7984175555523,275.9,62.7,53.0,5,High
Along,28.190399688952006,94.8363462163945,249.4,74.1,30.4,4,High
Along,28.188908918883786,94.80992801993958,293.9,72.8,36.5,1,High
Along,28.173819024296886,94.84579492768947,194.1,69.4,31.5,2,High
Along,28.177129307274036,94.80009762481237,103.6,66.9,38.1,6,Moderate
Along,28.172856876658344,94.79646812612405,43.8,72.5,31.6,2,Low
Along,28.143183780393215,94.7969883290325,86.3,66.3,40.2,3,Moderate
Along,28.171216836680745,94.77296905091471,74.4,73.7,50.5,2,Moderate
Along,28.170851672241906,94.8365588694293,38.5,82.6,46.2,3,Moderate
Along,28.15042056408219,94.78780194586102,172.6,57.3,50.6,3,Moderate
Along,28.13693483574354,94.80400188118257,28.7,63.0,45.2,8,Moderate
Along,28.15088578761023,94.77089053048765,29.5,91.9,43.2,4,Moderate
Along,28.18165990797254,94.77542441298189,307.7,84.3,28.0,2,High
Along,28.2074208566568,94.79166200727761,108.0,54.3,33.4,2,Moderate
Along,28.21132992670405,94.79295042108826,45.6,69.5,45.7,0,Moderate
Along,28.169274573614793,94.77529332041392,85.7,64.4,33.2,2,Moderate
Along,28.195460574437465,94.80137749279027,69.2,65.0,36.8,4,Moderate
Along,28.206365453118416,94.78399217791406,144.9,65.8,33.8,2,Moderate
Along,28.171246275909844,94.77819215602385,53.7,69.1,29.9,0,Moderate
Along,28.169939766873124,94.79437258928945,331.6,73.2,46.2,5,High
Along,28.152430599014213,94.83310866161806,148.9,50.8,27.0,4,Moderate
Along,28.16056336511223,94.80010286281083,55.8,56.9,37.5,1,Moderate
Along,28.187459417914088,94.80537445997565,155.9,60.3,35.4,5,Moderate
Along,28.198378728819268,94.76487539531041,31.3,67.4,47.3,1,Moderate
Along,28.16539972354444,94.81199883217882,219.1,69.7,41.4,7,High
Along,28.149981204476667,94.76779660404013,56.6,86.1,45.2,3,Moderate
Along,28.175712156708315,94.78950007346303,86.5,76.0,38.6,3,Moderate
Along,28.198236996511785,94.78324041570642,22.9,65.4,27.9,3,Low
Along,28.167599235235166,94.79125344630305,140.9,56.6,37.7,3,High
Along,28.16176525438893,94.79178129846852,33.2,67.7,46.4,5,Moderate
Along,28.127358108741877,94.77059239730649,109.6,64.8,42.9,2,Moderate
Along,28.187590528596363,94.80291991828625,288.0,62.7,38.0,2,High
Along,28.145482331568754,94.77221437462754,294.3,69.9,42.8,1,High
Along,28.16697976231775,94.84242631859469,167.6,62.9,46.1,2,Moderate
Along,28.18638592890394,94.7721914198842,275.6,75.7,39.1,3,High
Along,28.154631243310227,94.83057557671421,136.2,77.0,42.2,2,Moderate
Along,28.191326085271374,94.80208092962079,14.9,70.4,35.7,4,Low
Along,28.200007176248608,94.84190577022237,414.1,72.4,44.9,3,Severe
Along,28.17336004258898,94.80653126031726,244.1,58.3,26.7,1,Moderate
Along,28.175418926477985,94.81334766206281,92.9,65.8,40.7,2,Moderate
Along,28.19556567064897,94.8042531016344,100.1,69.0,48.2,1,Moderate
Along,28.181921732112173,94.79675177827963,110.3,45.3,42.4,2,Moderate
Along,28.151390375591156,94.79912908655842,112.6,75.0,29.3,3,Moderate
Along,28.173796362363568,94.8118072441623,133.0,85.2,43.3,2,Moderate
Along,28.194239542510974,94.78394361654166,150.7,51.3,45.6,5,Moderate
Along,28.13908857965106,94.79534801523128,84.7,61.8,41.1,3,Moderate
Along,28.173124998473813,94.78524203329764,140.3,56.9,40.1,1,Moderate
Along,28.1610292024385,94.81225642088886,195.0,73.2,45.8,2,High
Along,28.159217107179842,94.80750510513488,130.9,60.4,34.6,4,Moderate
Along,28.17041860590114,94.78117413727726,279.6,42.5,35.6,2,Moderate
Along,28.169335237520006,94.82184581404049,133.8,53.6,29.9,2,Moderate
Along,28.205862632306033,94.80979622509588,112.8,55.8,38.0,5,Moderate
Along,28.184074520500875,94.79120688289733,13.5,72.5,35.6,1,Low
Along,28.18916160798681,94.79841869961025,293.5,54.5,31.0,3,High
Along,28.170417557672444,94.81272360977368,80.0,64.4,33.7,2,Moderate
Along,28.169577712533034,94.78831697880398,141.5,46.9,38.8,3,Moderate
Along,28.16593273386188,94.82504110183116,405.2,70.8,36.0,0,Severe
Along,28.158264462712246,94.7973071181635,72.3,74.0,42.9,3,Moderate
Along,28.18413689139748,94.80098594850433,115.2,58.3,42.1,4,Moderate
Along,28.138152500658496,94.81057090187578,165.7,71.1,36.3,1,Moderate
Along,28.166578763484527,94.79101429304129,115.3,57.5,40.5,4,Moderate
Along,28.16069114382345,94.79865767224929,49.2,49.7,44.0,4,Moderate
Along,28.14585650385803,94.77357532524672,56.4,64.3,36.2,2,Moderate
Along,28.18176151131664,94.82501577390725,230.5,51.9,46.6,3,High
Along,28.179289529942288,94.7988315537896,68.9,59.0,43.7,5,Moderate
Along,28.11607139908444,94.8141395092894,16.8,95.7,48.9,2,Moderate
Along,28.135402101619285,94.76423222145591,140.7,62.3,41.0,5,Moderate
Along,28.154602512019814,94.78497953217219,162.2,56.5,24.7,1,Moderate
Along,28.194499700865446,94.75532789508009,182.1,67.7,37.7,3,Moderate
Along,28.167001540775654,94.7731999200995,109.0,57.2,53.1,0,Moderate
Along,28.173771322934808,94.81464953058476,125.7,70.4,36.9,7,Moderate
Along,28.157816651572723,94.78603155122619,76.3,56.5,39.1,5,Moderate
Along,28.1898305617196,94.79672745091831,41.0,77.6,54.5,4,Moderate
Along,28.1997902656173,94.79494239868443,87.8,87.7,41.2,3,Moderate
